entityId,entityType,currencyCode,ContextControlContentAvoidance,ContextControlTargeting,BrandSafety,SuspiciousActivity,Viewability,TRAQ,VideoBrandSafety,VideoSuspiciousActivity,VideoViewability
5091734,Advertiser,USD,0.2,0.2,0.05,0.05,0.1,0.15,0.1,0.1,0.2
5091931,Advertiser,SEK,1.69572,1.69572,0.0345,0.0345,0.0518,0.0966,0.87519,0.87519,1.75038
5092931,Advertiser,IDR,2136.925,2826.000014,570,284.923,1139.693,0.15,854.77,570,1709.54
5093532,Advertiser,GBP,0.14897,0.14897,0.05,0.05,0.1,0.15,0.1,0.1,0.2
5093732,Advertiser,USD,0.2,0.2,0.044502,0.044502,0.044502,0.044502,0.07862,0.07862,0.155756
5094331,Advertiser,USD,0.2,0.2,0.05,0.05,0.1,0.15,0.1,0.1,0.2
5095535,Advertiser,EUR,0.16568,0.16568,0.04516,0.04516,0.09032,0.13548,0.09032,0.09032,0.18064
5095536,Advertiser,EUR,0.16568,0.16568,0.04516,0.04516,0.09032,0.13548,0.09032,0.09032,0.18064
5095634,Advertiser,INR,11.1,14.7335,2.96,1.48,5.92,0.15,4.44,2.96,8.88
5096031,Advertiser,USD,0.2,0.2,0.05,0.05,0.1,0.15,0.1,0.1,0.2
5096441,Advertiser,SGD,0.204,0.26744,0.055,0.027,0.109,0.15,0.082,0.055,0.164
5098532,Advertiser,CAD,0.25875,0.25875,0.066412,0.066412,0.132825,0.199237,0.132825,0.132825,0.26565
5098632,Advertiser,INR,11.1,14.7335,2.96,1.48,5.92,0,4.44,2.96,8.88
5098634,Advertiser,INR,11.1,14.7335,2.96,1.48,5.92,0,4.44,2.96,8.88
5098635,Advertiser,INR,11.1,14.7335,2.96,1.48,5.92,0,4.44,2.96,8.88
5098636,Advertiser,INR,14.7335,14.7335,0,0,0,0,0,0,0
5098637,Advertiser,INR,14.7335,14.7335,0,0,0,0,0,0,0
5098638,Advertiser,INR,14.7335,14.7335,0,0,0,0,0,0,0
5098639,Advertiser,INR,14.7335,14.7335,0,0,0,0,0,0,0
5098640,Advertiser,INR,14.7335,14.7335,0,0,0,0,0,0,0
5098641,Advertiser,INR,14.7335,14.7335,0,0,0,0,0,0,0
5098642,Advertiser,INR,11.1,14.7335,2.96,1.48,5.92,0,4.44,2.96,8.88
5098742,Advertiser,ZAR,2.71,2.71,0.34,0.17,0.68,2.24,0.34,0.17,0.68
5098938,Advertiser,USD,0.12,0.12,0.04,0.04,0.12,0.15,0.1,0.1,0.2
5105131,Advertiser,USD,0.2,0.2,0.05,0.05,0.1,0.15,0.1,0.1,0.2
5105635,Advertiser,COP,709.693999,709.693999,168.518,168.518,337.036,505.553999,337.036,337.036,674.071999
5107331,Advertiser,USD,0.2,0.2,0,0,0,0,0,0,0
5107731,Advertiser,THB,6.0505,6.0505,0.118152,0.118152,0.118152,0.118152,0.358208,0.358208,0.774555
5107933,Advertiser,USD,0.2,0.2,0.05,0.05,0.1,0.15,0.1,0.1,0.2
5107934,Advertiser,USD,0.2,0.2,0.05,0.05,0.1,0.15,0.1,0.1,0.2
5108131,Advertiser,HKD,1.176,1.55038,0.314,0.157,0.627,0.15,0.47,0.314,0.941
5108432,Advertiser,USD,0.15,0.2,0.04,0.02,0.08,0,0.06,0.04,0.12
5108433,Advertiser,USD,0.15,0.2,0.04,0.02,0.08,0,0.06,0.04,0.12
5108434,Advertiser,USD,0.2,0.2,0,0,0,0,0,0,0
5108435,Advertiser,SGD,0.204,0.26744,0.055,0.027,0.109,0.15,0.082,0.055,0.164
5108436,Advertiser,SGD,0.204,0.26744,0.055,0.027,0.109,0,0.082,0.055,0.164
5108438,Advertiser,USD,0.15,0.2,0.04,0.02,0.08,0,0.06,0.04,0.12
5108439,Advertiser,USD,0.2,0.2,0,0,0,0,0,0,0
5108440,Advertiser,USD,0.15,0.2,0.04,0.02,0.08,0,0.06,0.04,0.12
5108441,Advertiser,USD,0.15,0.2,0.04,0.02,0.08,0,0.06,0.04,0.12
5108442,Advertiser,USD,0.2,0.2,0,0,0,0,0,0,0
5108443,Advertiser,USD,0.2,0.2,0,0,0,0,0,0,0
5108446,Advertiser,USD,0.15,0.2,0.04,0.02,0.08,0,0.06,0.04,0.12
5108447,Advertiser,USD,0.2,0.2,0,0,0,0,0,0,0
5110753,Advertiser,EUR,0.16568,0.16568,0,0,0,0,0,0,0
5110755,Advertiser,EUR,0.16568,0.16568,0,0,0,0,0,0,0
5110757,Advertiser,USD,0.2,0.2,0,0,0,0,0,0,0
5111231,Advertiser,IDR,1734,1734,145,145,578,290,723,723,1879
5111233,Advertiser,MYR,0.49,0.49,0.04,0.04,0.16,0.08,0.21,0.21,0.53
5111731,Advertiser,DKK,1.23302,1.23302,0.3,0.3,0.3,0.3,0.53,0.53,1.05
5112032,Advertiser,EUR,0.16568,0.16568,0.045392,0.045392,0.090785,0.136177,0.090785,0.090785,0.18157
5113035,Advertiser,CHF,0.17995,0.17995,0.049692,0.049692,0.099385,0.149077,0.099385,0.099385,0.19877
5113037,Advertiser,USD,0.2,0.2,0.05,0.05,0.1,0.15,0.1,0.1,0.2
5114836,Advertiser,USD,0.2,0.2,0.05,0.05,0.1,0.15,0.1,0.1,0.2
5114838,Advertiser,COP,709.693999,709.693999,168.19275,168.19275,336.3855,504.57825,336.3855,336.3855,672.771001
5115032,Advertiser,EUR,0.16568,0.16568,0,0,0,0,0,0,0
5117733,Advertiser,AUD,0.214,0.27137,0.057,0.029,0.114,0.15,0.086,0.057,0.171
5121134,Advertiser,INR,14.7335,14.7335,3.56175,3.56175,7.1235,10.68525,7.1235,7.1235,14.247
5121636,Advertiser,SGD,0.204,0.26744,0.055,0.027,0.109,0.15,0.082,0.055,0.164
5122231,Advertiser,DKK,1.23302,1.23302,0.3,0.3,0.3,0.3,0.53,0.53,1.05
5122233,Advertiser,DKK,1.23302,1.23302,0.3,0.3,0.3,0.3,0.53,0.53,1.05
5122440,Advertiser,EUR,0.16568,0.16568,0,0,0,0,0,0,0
5122640,Advertiser,EUR,0.17,0.17,0.03,0.03,0.03,0.03,0.06,0.06,0.14
5124233,Advertiser,RUB,15.16664,15.16664,3.210185,3.210185,6.42037,9.630555,6.42037,6.42037,12.84074
5124341,Advertiser,EUR,0.17,0.17,0.03,0.03,0.04,0.04,0.06,0.06,0.14
5127432,Advertiser,KRW,221.215,221.215,59.68325,59.68325,119.3665,179.04975,119.3665,119.3665,238.733
5128531,Advertiser,CHF,0.17995,0.17995,0.049643,0.049643,0.099285,0.148928,0.099285,0.099285,0.19857
5131931,Advertiser,SGD,0.26744,0.26744,0.027498,0.013749,0.041247,0.027498,0.13749,0.13749,0.13749
5131932,Advertiser,USD,0.2,0.2,0.02,0.01,0.03,0.02,0.1,0.1,0.1
5136932,Advertiser,USD,0.2,0.2,0.05,0.05,0.1,0.15,0.1,0.1,0.2
5138534,Advertiser,KRW,221.215,221.215,59.70275,59.70275,119.4055,179.10825,119.4055,119.4055,238.811
5139033,Advertiser,CAD,0.25875,0.25875,0.066308,0.066308,0.132615,0.198923,0.132615,0.132615,0.26523
5139035,Advertiser,CAD,0.25875,0.25875,0.066308,0.066308,0.132615,0.198923,0.132615,0.132615,0.26523
5139833,Advertiser,THB,6.0487,6.0487,1.523725,1.523725,3.04745,4.571175,3.04745,3.04745,6.0949
5145945,Advertiser,NZD,0.226,0.28309,0.06,0.03,0.121,0.15,0.091,0.06,0.181
5145958,Advertiser,USD,0.2,0.2,0,0,0,0,0,0,0
5146837,Advertiser,EUR,0.16568,0.16568,0.045395,0.045395,0.09079,0.136185,0.09079,0.09079,0.18158
5147832,Advertiser,EUR,0.16568,0.16568,0.045395,0.045395,0.09079,0.136185,0.09079,0.09079,0.18158
5148348,Advertiser,KRW,221.215,221.215,59.78075,59.78075,119.5615,179.34225,119.5615,119.5615,239.123
5151833,Advertiser,CAD,0.25875,0.25875,0.066228,0.066228,0.132455,0.198683,0.132455,0.132455,0.26491
5154331,Advertiser,GBP,0.14897,0.14897,0,0,0,0,0.1,0.1,0.2
5157932,Advertiser,EUR,0.16568,0.16568,0.04575,0.04575,0.0915,0.13725,0.0915,0.0915,0.183
5158137,Advertiser,DKK,1.23302,1.23302,0.3,0.3,0.3,0.3,0.53,0.53,1.05
5159031,Advertiser,RUB,15.16664,15.16664,3.20937,3.20937,6.41874,9.62811,6.41874,6.41874,12.83748
5159032,Advertiser,SEK,1.69572,1.69572,0.487932,0.487932,0.975865,1.463797,0.975865,0.975865,1.95173
5160332,Advertiser,USD,0.2,0.2,0.05,0.05,0.1,0.15,0.1,0.1,0.2
5160733,Advertiser,USD,0.2,0.2,0.03,0.03,0.08,0.12,0.1,0.1,0.2
5162034,Advertiser,USD,0.2,0.2,0.05,0.05,0.1,0.15,0.1,0.1,0.2
5164741,Advertiser,USD,0.15,0.2,0.04,0.02,0.08,0.15,0.06,0.04,0.12
5165733,Advertiser,EUR,0.16568,0.16568,0.0457,0.0457,0.0914,0.1371,0.0914,0.0914,0.1828
5165735,Advertiser,DKK,1.23302,1.23302,0.341245,0.341245,0.68249,1.023735,0.68249,0.68249,1.36498
5165736,Advertiser,CHF,0.17995,0.17995,0.049545,0.049545,0.09909,0.148635,0.09909,0.09909,0.19818
5166141,Advertiser,USD,0.2,0.2,0.05,0.05,0.1,0.15,0.1,0.1,0.2
5166143,Advertiser,USD,0.2,0.2,0.05,0.05,0.1,0.15,0.1,0.1,0.2
5166145,Advertiser,USD,0.2,0.2,0.05,0.05,0.1,0.15,0.1,0.1,0.2
5166146,Advertiser,USD,0.2,0.2,0.05,0.05,0.1,0.15,0.1,0.1,0.2
5166147,Advertiser,USD,0.2,0.2,0.05,0.05,0.1,0.15,0.1,0.1,0.2
5166148,Advertiser,USD,0.2,0.2,0.05,0.05,0.1,0.15,0.1,0.1,0.2
5166149,Advertiser,USD,0.2,0.2,0.05,0.05,0.1,0.15,0.1,0.1,0.2
5167131,Advertiser,HKD,1.55039,1.55039,0.39206,0.39206,0.78412,1.17618,0.78412,0.78412,1.56824
5167231,Advertiser,DKK,1.23302,1.23302,0.3,0.3,0.3,0.3,0.53,0.53,1.05
5167432,Advertiser,HUF,59.055,59.055,15329750,15329750,30659500,45989250,30659500,30659500,61319000
5173231,Advertiser,JPY,20.861,20.861,5.40375,5.40375,10.8075,16.21125,10.8075,10.8075,21.615
5175834,Advertiser,EUR,0.17,0.17,0.03,0.03,0.03,0.03,0.06,0.06,0.14
5181236,Advertiser,CAD,0.25875,0.25875,0.066098,0.066098,0.132195,0.198293,0.132195,0.132195,0.26439
5181436,Advertiser,EUR,0.16568,0.16568,0.045732,0.045732,0.091465,0.137197,0.091465,0.091465,0.18293
5182732,Advertiser,USD,0.15,0.2,0.04,0.02,0.08,0,0.06,0.04,0.12
5182733,Advertiser,USD,0.2,0.2,0,0,0,0,0,0,0
5182734,Advertiser,USD,0.15,0.2,0.04,0.02,0.08,0,0.06,0.04,0.12
5183238,Advertiser,USD,0.2,0.2,0.05,0.05,0.1,0.15,0.1,0.1,0.2
5183334,Advertiser,INR,14.7335,14.7335,3.554188,3.554188,7.108375,10.662563,7.108375,7.108375,14.21675
5183439,Advertiser,USD,0.2,0.2,0.04,0.02,0.08,0.12,0.06,0.04,0.12
5183440,Advertiser,USD,0.2,0.2,0.04,0.02,0.08,0.12,0.06,0.04,0.12
5183934,Advertiser,USD,0.2,0.2,0.04,0.02,0.08,0.12,0.06,0.04,0.12
5185033,Advertiser,SEK,1.69572,1.69572,0.493803,0.493803,0.987605,1.481408,0.987605,0.987605,1.97521
5186331,Advertiser,USD,0.2,0.2,0.05,0.05,0.1,0.15,0.1,0.1,0.2
5187331,Advertiser,USD,0.2,0.2,0.05,0.05,0.1,0.15,0.1,0.1,0.2
5189631,Advertiser,TWD,4.49,5.7094,1.2,0.6,2.4,0.15,1.8,1.2,3.59
5192432,Advertiser,USD,0.15,0.2,0.04,0.02,0.08,0,0.06,0.04,0.12
5192433,Advertiser,USD,0.15,0.2,0.04,0.02,0.08,0,0.06,0.04,0.12
5192434,Advertiser,USD,0.2,0.2,0,0,0,0,0,0,0
5192435,Advertiser,USD,0.15,0.2,0.04,0.02,0.08,0,0.06,0.04,0.12
5192436,Advertiser,USD,0.15,0.2,0.04,0.02,0.08,0,0.06,0.04,0.12
5192437,Advertiser,USD,0.2,0.2,0,0,0,0,0,0,0
5192438,Advertiser,USD,0.2,0.2,0,0,0,0,0,0,0
5192439,Advertiser,USD,0.2,0.2,0,0,0,0,0,0,0
5192440,Advertiser,USD,0.15,0.2,0.04,0.02,0.08,0,0.06,0.04,0.12
5192441,Advertiser,INR,11.1,14.7335,2.96,1.48,5.92,0,4.44,2.96,8.88
5192442,Advertiser,SGD,0.204,0.26744,0.055,0.027,0.109,0,0.082,0.055,0.164
5192832,Advertiser,INR,14.7335,14.7335,3.544812,3.544812,7.089625,10.634437,7.089625,7.089625,14.17925
5192833,Advertiser,INR,14.7335,14.7335,3.544812,3.544812,7.089625,10.634437,7.089625,7.089625,14.17925
5192935,Advertiser,USD,0.2,0.2,0.05,0.05,0.1,0.15,0.1,0.1,0.2
5193131,Advertiser,HKD,1.55039,1.55039,0.31,0.16,0.63,0.94,0.47,0.31,0.94
5193132,Advertiser,USD,0.2,0.2,0.04,0.02,0.08,0.12,0.06,0.04,0.12
5193134,Advertiser,USD,0.2,0.2,0.04,0.02,0.08,0.12,0.06,0.04,0.12
5193135,Advertiser,SGD,0.23,0.26744,0.05,0.03,0.11,0.21,0.08,0.05,0.16
5194041,Advertiser,EUR,0.16568,0.16568,0.0456,0.0456,0.0912,0.1368,0.0912,0.0912,0.1824
5194253,Advertiser,USD,0.2,0.2,0.05,0.05,0.1,0.15,0.1,0.1,0.2
5194832,Advertiser,USD,0.2,0.2,0.05,0.05,0.1,0.15,0.1,0.1,0.2
5194932,Advertiser,EUR,0.16568,0.16568,0.04,0.04,0.04,0.04,0.07,0.07,0.14
5196232,Advertiser,SGD,0.204,0.26744,0.055,0.027,0.109,0.15,0.082,0.055,0.164
5197331,Advertiser,EUR,0.16568,0.16568,0.04561,0.04561,0.09122,0.13683,0.09122,0.09122,0.18244
5197332,Advertiser,EUR,0.16568,0.16568,0.04561,0.04561,0.09122,0.13683,0.09122,0.09122,0.18244
5198536,Advertiser,TWD,4.52,4.52,0.565,0.28,1.13,0.15,0.565,0.28,1.13
5199432,Advertiser,INR,11.1,14.7335,2.96,1.48,5.92,0.15,4.44,2.96,8.88
5200135,Advertiser,USD,0.15,0.2,0.04,0.02,0.08,0.15,0.06,0.04,0.12
5200533,Advertiser,RUB,15.16664,15.16664,3.233485,3.233485,6.46697,9.700455,6.46697,6.46697,12.93394
5201131,Advertiser,TWD,3.41,3.41,0.28,0.28,1.14,0.56,1.42,1.42,3.7
5201433,Advertiser,TWD,4.49,5.7094,1.2,0.6,2.4,0,1.8,1.2,3.59
5202834,Advertiser,HKD,1.176,1.55039,0.314,0.157,0.627,0.15,0.47,0.314,0.941
5205339,Advertiser,ARS,16.28695,16.28695,2.89175,2.89175,5.7835,8.67525,5.7835,5.7835,11.567
5208032,Advertiser,COP,709.693999,709.693999,172.5055,172.5055,345.011,517.5165,345.011,345.011,690.022
5208732,Advertiser,USD,0.2,0.2,0.05,0.05,0.1,0.15,0.1,0.1,0.2
5209732,Advertiser,CAD,0.25875,0.25875,0.066657,0.066657,0.133315,0.199972,0.133315,0.133315,0.26663
5209734,Advertiser,USD,0.2,0.2,0.05,0.05,0.1,0.15,0.1,0.1,0.2
5210439,Advertiser,HUF,59.055,59.055,15256000,15256000,30512000,45768000,30512000,30512000,61024000
5211932,Advertiser,EUR,0.16568,0.16568,0.045538,0.045538,0.091075,0.136613,0.091075,0.091075,0.18215
5213434,Advertiser,USD,0.2,0.2,0.05,0.05,0.1,0.15,0.1,0.1,0.2
5214931,Advertiser,COP,709.693999,709.693999,173.3155,173.3155,346.631,519.9465,346.631,346.631,693.261999
5215332,Advertiser,USD,0.2,0.2,0.02,0.01,0.03,0.02,0.1,0.1,0.1
5217038,Advertiser,CAD,0.25875,0.25875,0.066675,0.066675,0.13335,0.200025,0.13335,0.13335,0.2667
5217131,Advertiser,INR,14.7335,14.7335,3.553625,3.553625,7.10725,10.660875,7.10725,7.10725,14.2145
5217132,Advertiser,INR,14.7335,14.7335,3.553625,3.553625,7.10725,10.660875,7.10725,7.10725,14.2145
5217432,Advertiser,MXN,4.944,4.944,0.999,0.999,0.999,0.19,1.498,1.5,1.5
5218236,Advertiser,EUR,0.2,0.2,0.05,0.05,0.1,0.15,0.1,0.1,0.2
5218237,Advertiser,EUR,0.2,0.2,0.05,0.05,0.1,0.15,0.1,0.1,0.2
5218240,Advertiser,EUR,0.2,0.2,0.05,0.05,0.1,0.15,0.1,0.1,0.2
5218431,Advertiser,HUF,59.055,59.055,0.05,0.05,0.1,0.15,0.1,0.1,0.2
5218931,Advertiser,PLN,0.7365,0.7365,0.196907,0.196907,0.393815,0.590722,0.393815,0.393815,0.78763
5221432,Advertiser,USD,0.2,0.2,0.05,0.05,0.1,0.15,0.1,0.1,0.2
5221833,Advertiser,AUD,0.214,0.27137,0.057,0.029,0.114,0.15,0.086,0.057,0.171
5222232,Advertiser,TWD,5.7094,5.7094,0,0,0,0,0,0,0
5222233,Advertiser,USD,0.2,0.2,0,0,0,0,0,0,0
5222235,Advertiser,USD,0.2,0.2,0,0,0,0,0,0,0
5222237,Advertiser,USD,0.2,0.2,0,0,0,0,0,0,0
5222238,Advertiser,USD,0.2,0.2,0,0,0,0,0,0,0
5222241,Advertiser,TWD,4.49,5.7094,1.2,0.6,2.4,0,1.8,1.2,3.59
5222242,Advertiser,TWD,5.7094,5.7094,0,0,0,0,0,0,0
5223552,Advertiser,HUF,59.055,59.055,15093000,15093000,30186000,45279000,30186000,30186000,60372000
5224532,Advertiser,CHF,0.17995,0.17995,0.04982,0.04982,0.09964,0.14946,0.09964,0.09964,0.19928
5224537,Advertiser,CHF,0.17995,0.17995,0.04982,0.04982,0.09964,0.14946,0.09964,0.09964,0.19928
5225060,Advertiser,ZAR,3.04738,3.04738,0.748275,0.748275,1.49655,2.244825,1.49655,1.49655,2.9931
5227140,Advertiser,INR,11.1,14.7335,2.96,1.48,5.92,0.15,4.44,2.96,8.88
5227142,Advertiser,INR,11.1,14.7335,2.96,1.48,5.92,0.15,4.44,2.96,8.88
5227335,Advertiser,INR,11.1,14.7335,2.96,1.48,5.92,0.15,4.44,2.96,8.88
5227358,Advertiser,THB,3.72,3.72,0.31,0.31,1.24,0.62,1.55,1.55,4.03
5237333,Advertiser,USD,0.2,0.2,0.05,0.05,0.1,0.15,0.1,0.1,0.2
5237435,Advertiser,EUR,0.16568,0.16568,0.04532,0.04532,0.09064,0.13596,0.09064,0.09064,0.18128
5237440,Advertiser,EUR,0.16568,0.16568,0.04532,0.04532,0.09064,0.13596,0.09064,0.09064,0.18128
5248135,Advertiser,CHF,0.17995,0.17995,0.04994,0.04994,0.09988,0.14982,0.09988,0.09988,0.19976
5249141,Advertiser,CAD,0.25875,0.25875,0.066,0.066,0.132,0.198,0.132,0.132,0.264
5249431,Advertiser,SGD,0.26744,0.26744,0.03,0.03,0.03,0.03,0.08,0.08,0.18
5250233,Advertiser,USD,0.12,0.12,0.01,0.01,0.04,0.02,0.05,0.05,0.13
5252532,Advertiser,JPY,20.861,20.861,2.246,2.246,2.246,2.246,5.615,5.615,5.615
5254231,Advertiser,INR,11.1,14.7335,2.96,1.48,5.92,0.15,4.44,2.96,8.88
5254732,Advertiser,USD,0.2,0.2,0.05,0.05,0.1,0.15,0.1,0.1,0.2
5254931,Advertiser,EUR,0.16568,0.16568,0.045342,0.045342,0.090685,0.136027,0.090685,0.090685,0.18137
5257431,Advertiser,KRW,221.215,221.215,22.69,22.69,22.69,22.69,68.08,68.08,147.51
5261231,Advertiser,CAD,0.25875,0.25875,0.065683,0.065683,0.131365,0.197048,0.131365,0.131365,0.26273
5261731,Advertiser,USD,0.2,0.2,0,0,0,0,0,0,0
5264131,Advertiser,KRW,178,221.215,48,24,95,0,71,48,143
5264132,Advertiser,KRW,221.215,221.215,0,0,0,0,0,0,0
5264133,Advertiser,KRW,178,221.215,48,24,95,0,71,48,143
5264134,Advertiser,KRW,221.215,221.215,0,0,0,0,0,0,0
5264135,Advertiser,KRW,221.215,221.215,0,0,0,0,0,0,0
5266832,Advertiser,INR,11.1,14.7335,2.96,1.48,5.92,0.15,4.44,2.96,8.88
5268531,Advertiser,RUB,15.16664,15.16664,3.207345,3.207345,6.41469,9.622035,6.41469,6.41469,12.82938
5271731,Advertiser,EUR,0.16568,0.16568,0.044807,0.044807,0.089615,0.134422,0.089615,0.089615,0.17923
5272331,Advertiser,ZAR,3.04738,3.04738,0.73955,0.73955,1.4791,2.21865,1.4791,1.4791,2.9582
5277532,Advertiser,SEK,1.69572,1.69572,0.480662,0.480662,0.961325,1.441987,0.961325,0.961325,1.92265
5282339,Advertiser,EUR,0.16568,0.16568,0,0,0,0,0,0,0
5283731,Advertiser,USD,0.2,0.2,0.05,0.05,0.1,0.15,0.1,0.1,0.2
5287635,Advertiser,USD,0.2,0.2,0.05,0.05,0.1,0.15,0.1,0.1,0.2
5288035,Advertiser,USD,0.2,0.2,0.05,0.05,0.1,0.15,0.1,0.1,0.2
5288438,Advertiser,EUR,0.16568,0.16568,0.044848,0.044848,0.089695,0.134543,0.089695,0.089695,0.17939
5289341,Advertiser,SEK,1.69572,1.69572,0.482363,0.482363,0.964725,1.447088,0.964725,0.964725,1.92945
5289431,Advertiser,USD,0.2,0.2,0.05,0.05,0.1,0.15,0.1,0.1,0.2
5289438,Advertiser,ZAR,2.71,2.71,0.34,0.17,0.68,2.24,0.34,0.17,0.68
5290633,Advertiser,INR,14.7335,14.7335,3.557438,3.557438,7.114875,10.672313,7.114875,7.114875,14.22975
5291831,Advertiser,USD,0.2,0.2,0.05,0.05,0.1,0.15,0.1,0.1,0.2
5293733,Advertiser,USD,0.15,0.2,0.03,0.03,0.03,0.15,0.03,0.03,0.03
5295131,Advertiser,THB,6.0487,6.0487,0.63,0.63,0.63,0.63,1.91,1.91,4.13
5296036,Advertiser,USD,0.2,0.2,0.05,0.05,0.1,0.15,0.1,0.1,0.2
5300133,Advertiser,RUB,15.16664,15.16664,3.203595,3.203595,6.40719,9.610785,6.40719,6.40719,12.81438
5300136,Advertiser,USD,0.2,0.2,0.05,0.05,0.1,0.15,0.1,0.1,0.2
5305232,Advertiser,EUR,0.16568,0.16568,0.045125,0.045125,0.09025,0.135375,0.09025,0.09025,0.1805
5307231,Advertiser,KRW,221.215,221.215,58.64875,58.64875,117.2975,175.94625,117.2975,117.2975,234.595
5314833,Advertiser,USD,0.2,0.2,0.05,0.05,0.1,0.15,0.1,0.1,0.2
5316131,Advertiser,SGD,0.204,0.26744,0.055,0.027,0.109,0.15,0.082,0.055,0.164
5317637,Advertiser,USD,0.16,0.16,0.02,0.01,0.04,0.15,0.02,0.01,0.04
5318031,Advertiser,CHF,0.17995,0.17995,0.049737,0.049737,0.099475,0.149212,0.099475,0.099475,0.19895
5318331,Advertiser,ZAR,2.71,2.71,0.34,0.17,0.68,2.24,0.34,0.17,0.68
5323031,Advertiser,AUD,0.27137,0.27137,0.072868,0.072868,0.145735,0.218603,0.145735,0.145735,0.29147
5324135,Advertiser,USD,0.16,0.16,0.02,0.01,0.04,0.15,0.02,0.01,0.04
5324136,Advertiser,USD,0.16,0.16,0.02,0.01,0.04,0.15,0.02,0.01,0.04
5324137,Advertiser,USD,0.16,0.16,0.02,0.01,0.04,0.15,0.02,0.01,0.04
5324138,Advertiser,USD,0.16,0.16,0.02,0.01,0.04,0.15,0.02,0.01,0.04
5324139,Advertiser,USD,0.16,0.16,0.02,0.01,0.04,0.15,0.02,0.01,0.04
5324140,Advertiser,USD,0.16,0.16,0.02,0.01,0.04,0.15,0.02,0.01,0.04
5324141,Advertiser,USD,0.16,0.16,0.02,0.01,0.04,0.15,0.02,0.01,0.04
5324142,Advertiser,USD,0.16,0.16,0.02,0.01,0.04,0.15,0.02,0.01,0.04
5324143,Advertiser,USD,0.16,0.16,0.02,0.01,0.04,0.15,0.02,0.01,0.04
5324144,Advertiser,USD,0.16,0.16,0.02,0.01,0.04,0.15,0.02,0.01,0.04
5324145,Advertiser,USD,0.16,0.16,0.02,0.01,0.04,0.15,0.02,0.01,0.04
5324146,Advertiser,USD,0.16,0.16,0.02,0.01,0.04,0.15,0.02,0.01,0.04
5325033,Advertiser,USD,0.2,0.2,0.05,0.05,0.1,0.15,0.1,0.1,0.2
5325034,Advertiser,GBP,0.14897,0.14897,0.038865,0.038865,0.07773,0.116595,0.07773,0.07773,0.15546
5325133,Advertiser,USD,0.16,0.16,0.02,0.01,0.04,0.15,0.02,0.01,0.04
5325532,Advertiser,EUR,0.16568,0.16568,0.044997,0.044997,0.089995,0.134992,0.089995,0.089995,0.17999
5325833,Advertiser,USD,0.16,0.16,0.02,0.01,0.04,0.15,0.02,0.01,0.04
5325835,Advertiser,USD,0.16,0.16,0.02,0.01,0.04,0.15,0.02,0.01,0.04
5325836,Advertiser,USD,0.16,0.16,0.02,0.01,0.04,0.15,0.02,0.01,0.04
5325837,Advertiser,USD,0.16,0.16,0.02,0.01,0.04,0.15,0.02,0.01,0.04
5325838,Advertiser,USD,0.16,0.16,0.02,0.01,0.04,0.15,0.02,0.01,0.04
5325839,Advertiser,USD,0.16,0.16,0.02,0.01,0.04,0.15,0.02,0.01,0.04
5325840,Advertiser,USD,0.16,0.16,0.02,0.01,0.04,0.15,0.02,0.01,0.04
5325841,Advertiser,USD,0.16,0.16,0.02,0.01,0.04,0.15,0.02,0.01,0.04
5325842,Advertiser,USD,0.16,0.16,0.02,0.01,0.04,0.15,0.02,0.01,0.04
5325843,Advertiser,USD,0.16,0.16,0.02,0.01,0.04,0.15,0.02,0.01,0.04
5325844,Advertiser,USD,0.16,0.16,0.02,0.01,0.04,0.15,0.02,0.01,0.04
5325845,Advertiser,USD,0.16,0.16,0.02,0.01,0.04,0.15,0.02,0.01,0.04
5325847,Advertiser,USD,0.16,0.16,0.02,0.01,0.04,0.15,0.02,0.01,0.04
5325848,Advertiser,USD,0.16,0.16,0.02,0.01,0.04,0.15,0.02,0.01,0.04
5325849,Advertiser,USD,0.16,0.16,0.02,0.01,0.04,0.15,0.02,0.01,0.04
5325850,Advertiser,USD,0.16,0.16,0.02,0.01,0.04,0.15,0.02,0.01,0.04
5325851,Advertiser,USD,0.16,0.16,0.02,0.01,0.04,0.15,0.02,0.01,0.04
5325853,Advertiser,USD,0.16,0.16,0.02,0.01,0.04,0.15,0.02,0.01,0.04
5328831,Advertiser,USD,0.16,0.16,0.02,0.01,0.04,0.15,0.02,0.01,0.04
5328832,Advertiser,USD,0.16,0.16,0.02,0.01,0.04,0.15,0.02,0.01,0.04
5328833,Advertiser,USD,0.16,0.16,0.02,0.01,0.04,0.15,0.02,0.01,0.04
5329031,Advertiser,USD,0.2,0.2,0.05,0.05,0.1,0.15,0.1,0.1,0.2
5329934,Advertiser,AUD,0.214,0.27137,0.057,0.029,0.114,0.15,0.086,0.057,0.171
5333232,Advertiser,EUR,0.16568,0.16568,0.044828,0.044828,0.089655,0.134483,0.089655,0.089655,0.17931
5334831,Advertiser,EUR,0.16568,0.16568,0.036,0.036,0.072,0.136,0.1,0.1,0.2
5335338,Advertiser,USD,0.16,0.16,0.02,0.01,0.04,0.15,0.02,0.01,0.04
5336138,Advertiser,USD,0.2,0.2,0.05,0.05,0.1,0.15,0.1,0.1,0.2
5336932,Advertiser,SEK,1.69572,1.69572,0.482315,0.482315,0.96463,1.446945,0.96463,0.96463,1.92926
5341731,Advertiser,USD,0.2,0.2,0.04,0.02,0.08,0.12,0.06,0.04,0.12
